id,cid,mcc,mnc,technology,area,psc,measurements,latitude,longitude,last_update,created_at,source
"517066634,726398,240,07,""HSPA,HSPA+"",11,\N,81,66.2781215974,23.705817277,2018-04-28,2018-04-28,openbmap"
517096348,5085,244,91,EDGE,4119,\N,42,60.1342326679,24.9061782514,2018-09-05,2018-09-05,openbmap
517096349,5086,244,91,EDGE,4119,\N,30,60.134214668,24.906164284,2018-09-05,2018-09-05,openbmap
517096350,35902219,244,91,LTE,4130,\N,9,62.8933606,27.68080659,2018-05-09,2018-05-09,openbmap
517096351,35902228,244,91,LTE,4130,\N,75,62.8897003,27.6842934268,2018-05-09,2018-05-09,openbmap
517096352,35902229,244,91,LTE,4130,\N,21,62.8903365386,27.6855199157,2018-05-09,2018-05-09,openbmap
517096353,35902238,244,91,LTE,4130,\N,24,62.8916257138,27.6781045275,2018-05-09,2018-05-09,openbmap
517096354,35931147,244,91,LTE,4130,\N,6,62.89366694,27.679461415,2018-05-09,2018-05-09,openbmap
517096355,35931167,244,91,LTE,4130,\N,6,62.890070075,27.67481805,2018-05-09,2018-05-09,openbmap
517096356,35931413,244,91,LTE,4130,\N,21,62.8871297871,27.6637827643,2018-05-09,2018-05-09,openbmap
517096357,35931669,244,91,LTE,4130,\N,39,62.8785771346,27.6285662185,2018-05-09,2018-05-09,openbmap
517096358,35941899,244,91,LTE,4130,\N,84,62.8818902911,27.6544883657,2018-05-09,2018-05-09,openbmap
517096359,35941909,244,91,LTE,4130,\N,54,62.8819426172,27.6646276683,2018-05-09,2018-05-09,openbmap
517096360,35941919,244,91,LTE,4130,\N,21,62.88296819,27.6471062757,2018-05-09,2018-05-09,openbmap
517096361,35959306,244,91,LTE,4130,\N,69,62.8883228939,27.6826752043,2018-05-09,2018-05-09,openbmap
517096362,35959307,244,91,LTE,4130,\N,6,62.889457,27.67522988,2018-05-09,2018-05-09,openbmap
517096363,35959316,244,91,LTE,4130,\N,24,62.8861521213,27.6793374788,2018-05-09,2018-05-09,openbmap
517096364,35959317,244,91,LTE,4130,\N,9,62.88434286,27.6783196567,2018-05-09,2018-05-09,openbmap
517096365,35959326,244,91,LTE,4130,\N,18,62.888705435,27.6773031233,2018-05-09,2018-05-09,openbmap
517096366,35959327,244,91,LTE,4130,\N,3,62.88822631,27.68542087,2018-05-09,2018-05-09,openbmap
517096367,35959828,244,91,LTE,4130,\N,24,62.8898885325,27.6722343738,2018-05-09,2018-05-09,openbmap
517096368,35967754,244,91,LTE,4130,\N,36,62.895214755,27.680277075,2018-05-09,2018-05-09,openbmap
517096369,35967755,244,91,LTE,4130,\N,18,62.8957461017,27.6815728383,2018-05-09,2018-05-09,openbmap
517096370,35967774,244,91,LTE,4130,\N,78,62.8989372296,27.6786958885,2018-05-09,2018-05-09,openbmap
517096371,35967775,244,91,LTE,4130,\N,6,62.9000558,27.676127605,2018-05-09,2018-05-09,openbmap
517096372,36012565,244,91,LTE,4130,\N,18,63.0723086,27.65569507,2018-05-09,2018-05-09,openbmap
517096373,36012575,244,91,LTE,4130,\N,9,63.07655901,27.6503063433,2018-05-09,2018-05-09,openbmap
517096374,36012810,244,91,LTE,4130,\N,108,62.8532649322,27.6192528028,2018-05-09,2018-05-09,openbmap
517096375,36012811,244,91,LTE,4130,\N,12,62.85022041,27.6187418325,2018-05-09,2018-05-09,openbmap
517096376,36012830,244,91,LTE,4130,\N,42,62.8381785521,27.60739377,2018-05-09,2018-05-09,openbmap
517096377,36012831,244,91,LTE,4130,\N,42,62.8395767721,27.6082268779,2018-05-09,2018-05-09,openbmap
517096378,36015391,244,91,LTE,4130,\N,60,63.0590109495,27.668505605,2018-05-09,2018-05-09,openbmap
517096379,36137237,244,91,LTE,4130,\N,3,63.01710077,27.66505593,2018-05-09,2018-05-09,openbmap
517096380,36193045,244,91,LTE,4130,\N,48,62.9097952644,28.1578975531,2018-05-09,2018-05-09,openbmap
517096381,36193046,244,91,LTE,4130,\N,39,62.9050348954,28.1719464992,2018-05-09,2018-05-09,openbmap
517096382,36193055,244,91,LTE,4130,\N,126,62.9166739433,28.1326394074,2018-05-09,2018-05-09,openbmap
517096383,36193056,244,91,LTE,4130,\N,174,62.9280807397,28.075146086,2018-05-09,2018-05-09,openbmap
517096384,36224523,244,91,LTE,4130,\N,18,62.91573715,27.6806117267,2018-05-09,2018-05-09,openbmap
517096385,36224543,244,91,LTE,4130,\N,12,62.92033269,27.6772224175,2018-05-09,2018-05-09,openbmap
517096386,36278037,244,91,LTE,4130,\N,3,63.08239128,27.64721457,2018-05-09,2018-05-09,openbmap
517096387,36278047,244,91,LTE,4130,\N,144,63.1025456456,27.6478959681,2018-05-09,2018-05-09,openbmap
517096388,36281355,244,91,LTE,4130,\N,63,62.9412109219,27.6763412814,2018-05-09,2018-05-09,openbmap
517096389,36281375,244,91,LTE,4130,\N,66,62.9178573482,27.6793738218,2018-05-09,2018-05-09,openbmap
517096390,36322325,244,91,LTE,4130,\N,3,62.89063359,27.6880739,2018-05-09,2018-05-09,openbmap
517096391,36323340,244,91,LTE,4130,\N,93,63.0663607958,28.2327384468,2018-05-10,2018-05-10,openbmap
517096392,36341013,244,91,LTE,4130,\N,18,62.9269881317,27.6753872183,2018-05-09,2018-05-09,openbmap
517096393,36341023,244,91,LTE,4130,\N,87,62.9331015579,27.6709265652,2018-05-09,2018-05-09,openbmap
517096394,36349451,244,91,LTE,4130,\N,51,63.1235153147,27.65552987,2018-05-09,2018-05-09,openbmap
517096395,36349452,244,91,LTE,4130,\N,144,63.1444212179,27.6778062283,2018-05-09,2018-05-09,openbmap
517096396,36349472,244,91,LTE,4130,\N,81,63.1756937322,27.6655647467,2018-05-09,2018-05-09,openbmap
517096397,36471563,244,91,LTE,4130,\N,12,62.8842037025,27.64013652,2018-05-09,2018-05-09,openbmap
517096398,36471583,244,91,LTE,4130,\N,51,62.8745442418,27.6228679512,2018-05-09,2018-05-09,openbmap
517096399,36489739,244,91,LTE,4130,\N,102,62.9843946844,27.7471983215,2018-05-09,2018-05-09,openbmap
517096400,36489749,244,91,LTE,4130,\N,159,62.9698439981,27.7017909487,2018-05-09,2018-05-09,openbmap
517096401,36489759,244,91,LTE,4130,\N,66,62.9902211936,27.7062444823,2018-05-09,2018-05-09,openbmap
517096402,36546571,244,91,LTE,4130,\N,12,62.8941741775,27.68187982,2018-05-09,2018-05-09,openbmap
517096403,36546581,244,91,LTE,4130,\N,9,62.89206217,27.6849873233,2018-05-09,2018-05-09,openbmap
517096404,36578582,244,91,LTE,4130,\N,6,63.0740836,28.203109555,2018-05-10,2018-05-10,openbmap
517096405,36655381,244,91,LTE,4130,\N,3,62.9015702,27.67607102,2018-05-09,2018-05-09,openbmap
517096406,36655391,244,91,LTE,4130,\N,42,62.9087659129,27.6855405229,2018-05-09,2018-05-09,openbmap
517096407,36674315,244,91,LTE,4130,\N,12,62.832262295,27.60730405,2018-05-09,2018-05-09,openbmap
517096408,36674335,244,91,LTE,4130,\N,339,62.8232011458,27.6063841527,2018-05-09,2018-05-09,openbmap
517096409,36704031,244,91,LTE,4130,\N,9,62.9113843267,27.68613041,2018-05-09,2018-05-09,openbmap
517096410,36720139,244,91,LTE,4130,\N,15,63.08188873,27.648795436,2018-05-09,2018-05-09,openbmap
517096411,36720149,244,91,LTE,4130,\N,6,63.046793185,27.663835515,2018-05-09,2018-05-09,openbmap
517096412,36721420,244,91,LTE,4130,\N,192,62.9350891041,28.0094228672,2018-05-10,2018-05-09,openbmap
517096413,36721440,244,91,LTE,4130,\N,150,62.9386426854,27.9229619336,2018-05-09,2018-05-09,openbmap
517096414,36740107,244,91,LTE,4130,\N,18,62.9648483033,27.6982506467,2018-05-09,2018-05-09,openbmap
517096415,36740117,244,91,LTE,4130,\N,51,62.95673408,27.6879264353,2018-05-09,2018-05-09,openbmap
517096416,36740127,244,91,LTE,4130,\N,81,62.9461027,27.6711087467,2018-05-09,2018-05-09,openbmap
517096417,36753183,244,91,LTE,4130,\N,99,62.9038880518,27.6803312921,2018-05-09,2018-05-09,openbmap
517096418,36798219,244,91,LTE,4130,\N,30,62.975326938,27.711677261,2018-05-09,2018-05-09,openbmap
517096419,36877579,244,91,LTE,4130,\N,174,62.9341369886,27.6700695031,2018-05-09,2018-05-09,openbmap
517096420,36882699,244,91,LTE,4130,\N,21,62.8653339671,27.6184425814,2018-05-09,2018-05-09,openbmap
517096421,36882709,244,91,LTE,4130,\N,9,62.8564827567,27.6203306333,2018-05-09,2018-05-09,openbmap
517096422,36882719,244,91,LTE,4130,\N,15,62.859655846,27.618930146,2018-05-09,2018-05-09,openbmap
517096423,36915468,244,91,LTE,4130,\N,33,62.9782432182,27.8757708227,2018-05-10,2018-05-09,openbmap
517096424,36915478,244,91,LTE,4130,\N,153,62.957080002,27.8653435451,2018-05-09,2018-05-09,openbmap
517096425,36915488,244,91,LTE,4130,\N,153,62.9767348133,27.8062109851,2018-05-09,2018-05-09,openbmap
517096426,36916245,244,91,LTE,4130,\N,21,62.9791741243,27.7163788814,2018-05-09,2018-05-09,openbmap
517096427,36916255,244,91,LTE,4130,\N,42,62.9919720464,27.7054963064,2018-05-09,2018-05-09,openbmap
517096428,36945419,244,91,LTE,4130,\N,18,62.866418315,27.6185976217,2018-05-09,2018-05-09,openbmap
517096429,36948502,244,91,LTE,4130,\N,6,63.155417195,27.68175784,2018-05-09,2018-05-09,openbmap
517096430,36948512,244,91,LTE,4130,\N,153,63.1928896239,27.6778711002,2018-05-09,2018-05-09,openbmap
517096431,37001238,244,91,LTE,4130,\N,3,63.01782096,27.66392359,2018-05-09,2018-05-09,openbmap
517096432,37067531,244,91,LTE,4130,\N,3,62.9005068,27.67558978,2018-05-09,2018-05-09,openbmap
517096433,37172757,244,91,LTE,4130,\N,21,62.8829365686,27.6762220886,2018-05-09,2018-05-09,openbmap
517096434,37172767,244,91,LTE,4130,\N,12,62.882317945,27.6723899475,2018-05-09,2018-05-09,openbmap
517096435,37260555,244,91,LTE,4130,\N,27,62.8893329356,27.6685414689,2018-05-09,2018-05-09,openbmap
517096436,37260565,244,91,LTE,4130,\N,3,62.88855122,27.66480249,2018-05-09,2018-05-09,openbmap
517096437,37282837,244,91,LTE,4130,\N,87,62.8824895738,27.6351680062,2018-05-09,2018-05-09,openbmap
517096438,37282847,244,91,LTE,4130,\N,24,62.8836032863,27.644432995,2018-05-09,2018-05-09,openbmap
517096439,37344287,244,91,LTE,4130,\N,6,62.943797295,27.669316385,2018-05-09,2018-05-09,openbmap
517096440,37390603,244,91,LTE,4130,\N,27,62.8924607333,27.6876322878,2018-05-09,2018-05-09,openbmap
517096441,37390613,244,91,LTE,4130,\N,18,62.8935981833,27.684585735,2018-05-09,2018-05-09,openbmap
517096442,37390623,244,91,LTE,4130,\N,39,62.8958250854,27.6863115792,2018-05-09,2018-05-09,openbmap
517096443,37397515,244,91,LTE,4130,\N,30,62.970794585,27.835780371,2018-05-09,2018-05-09,openbmap
517096444,37397516,244,91,LTE,4130,\N,15,62.985498472,27.77502557,2018-05-09,2018-05-09,openbmap
517096445,37401099,244,91,LTE,4130,\N,30,62.884216616,27.663071059,2018-05-09,2018-05-09,openbmap
517096446,37401375,244,91,LTE,4130,\N,12,62.876333285,27.6239387775,2018-05-09,2018-05-09,openbmap
517096447,37414412,244,91,LTE,4130,\N,225,63.126418102,28.1415760584,2018-05-10,2018-05-10,openbmap
517096448,37414422,244,91,LTE,4130,\N,192,63.0863548808,28.1896837697,2018-05-10,2018-05-10,openbmap
517096449,37414432,244,91,LTE,4130,\N,3,63.14380515,28.11833487,2018-05-10,2018-05-10,openbmap
517096450,8320011,244,91,LTE,48311,\N,48,62.6137112275,29.7140006225,2016-07-14,2016-07-14,openbmap
517096451,198175,244,91,UMTS,5003,\N,3,60.16400259,24.94613478,2018-09-05,2018-09-05,openbmap
517096452,198177,244,91,UMTS,5003,\N,3,60.16465441,24.94600924,2018-09-05,2018-09-05,openbmap
"517096453,198246,244,91,""UMTS,HSDPA"",5003,\N,300,60.1317244933,24.9064523658,2018-09-05,2018-09-05,openbmap"
517096454,198247,244,91,HSPA+,5003,\N,6,60.140895955,24.90606285,2018-09-05,2018-09-05,openbmap
517096455,198736,244,91,UMTS,5003,\N,24,60.1315569738,24.9457805725,2018-09-05,2018-09-05,openbmap
517096456,198737,244,91,UMTS,5003,\N,12,60.1566911,24.9220878375,2018-09-05,2018-09-05,openbmap
"517096457,198739,244,91,""UMTS,HSPA+"",5003,\N,261,60.1478852873,24.9115813922,2018-09-05,2018-09-05,openbmap"
"517096458,198942,244,91,""UMTS,HSPA+"",5003,\N,54,60.14854858,24.9141331393,2018-09-05,2018-09-05,openbmap"
517096459,199099,244,91,UMTS,5003,\N,15,60.163070022,24.933155864,2018-09-05,2018-09-05,openbmap
"517096460,199381,244,91,""UMTS,HSDPA"",5003,\N,39,60.1478905668,24.9131684257,2018-09-05,2018-09-05,openbmap"
517096461,199778,244,91,UMTS,5003,\N,3,60.15678584,24.92182067,2018-09-05,2018-09-05,openbmap
517096462,199779,244,91,HSDPA,5003,\N,3,60.1492368671,24.9166602379,2018-09-05,2018-09-05,openbmap
"517096463,200997,244,91,""UMTS,HSDPA"",5003,\N,24,60.1358520373,24.9079847286,2018-09-05,2018-09-05,openbmap"
517096464,201276,244,91,UMTS,5003,\N,9,60.1633384333,24.9386083667,2018-09-05,2018-09-05,openbmap
517096465,201372,244,91,UMTS,5003,\N,3,60.16010282,24.92179853,2018-09-05,2018-09-05,openbmap
517096466,201556,244,91,UMTS,5003,\N,6,60.16060829,24.946546455,2018-09-05,2018-09-05,openbmap
517096467,202437,244,91,UMTS,5003,\N,3,60.16929622,24.94732277,2018-09-05,2018-09-05,openbmap
517096468,211251,244,91,UMTS,5003,\N,78,60.1546209592,24.9507094462,2018-09-05,2018-09-05,openbmap
"517096469,211254,244,91,""UMTS,HSDPA"",5003,\N,102,60.1422951437,24.914261586,2018-09-05,2018-09-05,openbmap"
"517096470,214012,244,91,""UMTS,HSPA+"",5003,\N,90,60.0146342148,24.8996280113,2018-09-05,2017-08-16,openbmap"
"517096471,214013,244,91,""UMTS,HSPA+"",5003,\N,12,60.0145329683,24.9048889733,2018-09-05,2017-08-16,openbmap"
517096472,217800,244,91,UMTS,5003,\N,18,60.1576290717,24.9624719133,2018-09-05,2018-09-05,openbmap
517096473,221935,244,91,UMTS,5003,\N,9,60.0274373233,24.9129103767,2017-08-16,2017-08-16,openbmap
517096474,223069,244,91,UMTS,5003,\N,24,60.1662921238,24.947864505,2018-09-05,2018-09-05,openbmap
517096475,223071,244,91,UMTS,5003,\N,9,60.16480104,24.9496161767,2018-09-05,2018-09-05,openbmap
517096476,223073,244,91,UMTS,5003,\N,9,60.1647842433,24.9491435033,2018-09-05,2018-09-05,openbmap
517096477,232082,244,91,UMTS,5003,\N,3,60.16975657,24.94598022,2018-09-05,2018-09-05,openbmap
517096478,232083,244,91,UMTS,5003,\N,12,60.168331635,24.9463560875,2018-09-05,2018-09-05,openbmap
517096479,232117,244,91,UMTS,5003,\N,24,60.1589476988,24.9217239638,2018-09-05,2018-09-05,openbmap
517096480,232757,244,91,UMTS,5003,\N,3,60.14037713,24.90579642,2018-09-05,2018-09-05,openbmap
517096481,238265,244,91,UMTS,5003,\N,15,60.157727976,24.921963328,2018-09-05,2018-09-05,openbmap
517096482,247775,244,91,UMTS,5003,\N,15,60.16212023,24.9304745,2018-09-05,2018-09-05,openbmap
517096483,247780,244,91,UMTS,5003,\N,3,60.16961967,24.94726486,2018-09-05,2018-09-05,openbmap
517096484,247790,244,91,UMTS,5003,\N,75,60.1608853172,24.9229087024,2018-09-05,2018-09-05,openbmap
517096485,247835,244,91,UMTS,5003,\N,57,60.1610074547,24.9286841879,2018-09-05,2018-09-05,openbmap
517096486,247836,244,91,UMTS,5003,\N,36,60.1579873867,24.9323168667,2018-09-05,2018-09-05,openbmap
517096487,247960,244,91,UMTS,5003,\N,30,60.166582009,24.945890405,2018-09-05,2018-09-05,openbmap
517096488,247977,244,91,UMTS,5003,\N,3,60.1592014,24.94594682,2018-09-05,2018-09-05,openbmap
517096489,247981,244,91,UMTS,5003,\N,30,60.162580708,24.946253249,2018-09-05,2018-09-05,openbmap
517096490,248198,244,91,UMTS,5003,\N,24,60.1615844688,24.9409712738,2018-09-05,2018-09-05,openbmap
517096491,248264,244,91,UMTS,5003,\N,9,60.15965902,24.9423539133,2018-09-05,2018-09-05,openbmap
517096492,248265,244,91,UMTS,5003,\N,12,60.163989135,24.93555638,2018-09-05,2018-09-05,openbmap
517096493,248266,244,91,UMTS,5003,\N,3,60.16280582,24.93933148,2018-09-05,2018-09-05,openbmap
517096494,248443,244,91,UMTS,5003,\N,9,60.1642327367,24.9514320533,2018-09-05,2018-09-05,openbmap
517096495,248485,244,91,UMTS,5003,\N,63,60.16442082,24.9531840848,2018-09-05,2018-09-05,openbmap
517096496,248531,244,91,UMTS,5003,\N,54,60.1551183578,24.933384065,2018-09-05,2018-09-05,openbmap
517096497,248650,244,91,UMTS,5003,\N,27,60.1593629889,24.94531584,2018-09-05,2018-09-05,openbmap
517096498,248655,244,91,UMTS,5003,\N,21,60.1551300257,24.9598768057,2018-09-05,2018-09-05,openbmap
517096499,248668,244,91,UMTS,5003,\N,12,60.1619264275,24.956331885,2018-09-05,2018-09-05,openbmap
517096500,248751,244,91,UMTS,5003,\N,69,60.031944653,24.9110912843,2017-08-16,2017-08-16,openbmap
517096501,249172,244,91,UMTS,5003,\N,21,60.1686101714,24.9473699043,2018-09-05,2018-09-05,openbmap
517096502,249261,244,91,UMTS,5003,\N,9,60.1600670267,24.9451081367,2018-09-05,2018-09-05,openbmap
517096503,249505,244,91,UMTS,5003,\N,42,60.129176665,24.9063467814,2018-09-05,2018-09-05,openbmap
517096504,249597,244,91,UMTS,5003,\N,3,60.1248756,24.90764398,2018-09-05,2018-09-05,openbmap
517096505,249688,244,91,UMTS,5003,\N,9,60.1641149233,24.93747044,2018-09-05,2018-09-05,openbmap
517096506,250332,244,91,UMTS,5003,\N,3,60.15449603,24.93136735,2018-09-05,2018-09-05,openbmap
517096507,308167,244,91,UMTS,5003,\N,3,60.12640989,24.90757213,2018-09-05,2018-09-05,openbmap
"517096508,271458,244,91,""UMTS,HSDPA"",5004,\N,969,60.0865071999,24.9011879426,2018-09-05,2018-09-05,openbmap"
"517096509,271461,244,91,""UMTS,HSPA+"",5004,\N,39,60.0404622688,24.8978703283,2018-09-05,2018-09-05,openbmap"
517096511,293295,244,91,UMTS,5004,\N,33,60.0287428982,24.8990452964,2018-09-05,2018-09-05,openbmap
517096514,308167,244,91,GSM,5004,\N,12,60.01947545,24.9113226225,2017-08-16,2017-08-16,openbmap
517096515,308167,244,91,UMTS,5004,\N,12,60.0220032,24.9119657425,2017-08-16,2017-08-16,openbmap
"517096516,310602,244,91,""UMTS,HSDPA"",5004,\N,12,60.1180549017,24.9056889706,2018-09-05,2018-09-05,openbmap"
517096527,316039,244,91,UMTS,5004,\N,237,60.0024060281,24.8963609781,2018-09-05,2018-09-05,openbmap
517096529,554410,244,91,UMTS,5004,\N,9,60.0252586367,24.8975999033,2018-09-05,2018-09-05,openbmap
517096530,214013,244,91,HSPA+,5008,\N,6,60.00538906,24.897015915,2018-09-05,2018-09-05,openbmap
517096531,529499,244,91,UMTS,5008,\N,30,60.160286005,24.959193249,2018-09-05,2018-09-05,openbmap
"517096532,554410,244,91,""UMTS,HSDPA"",5008,\N,129,60.0141392241,24.8980013947,2018-09-05,2017-08-16,openbmap"
"517096533,566233,244,91,""UMTS,HSPA+"",5008,\N,12,60.0308824383,24.8967114017,2018-09-05,2018-09-05,openbmap"
517096534,887259,244,91,UMTS,5013,\N,3,62.9328693,27.67465302,2018-05-09,2018-05-09,openbmap
517096535,887260,244,91,UMTS,5013,\N,12,62.9326208425,27.67496129,2018-05-09,2018-05-09,openbmap
517096536,888315,244,91,UMTS,5013,\N,12,62.84310831,27.61020548,2018-05-09,2018-05-09,openbmap
517096537,896281,244,91,UMTS,5013,\N,9,62.88528114,28.2586044233,2018-05-09,2018-05-09,openbmap
517096538,899617,244,91,UMTS,5013,\N,9,62.9029729333,28.1820382933,2018-05-09,2018-05-09,openbmap
517096539,901792,244,91,UMTS,5013,\N,105,62.8917640934,28.2364165523,2018-05-09,2018-05-09,openbmap
517096540,911210,244,91,UMTS,5013,\N,9,62.97139023,27.8308227933,2018-05-09,2018-05-09,openbmap
517096541,916624,244,91,UMTS,5013,\N,105,63.0292891514,27.6609842489,2018-05-09,2018-05-09,openbmap
"517096542,46025117,244,91,""HSPA,HSPA+"",7201,\N,36,63.3182065214,27.7378084841,2018-05-09,2018-05-09,openbmap"
517096543,46025118,244,91,LTE,7201,\N,3,63.2244626,27.69449476,2018-05-09,2018-05-09,openbmap
517096544,46025118,244,91,HSPA,7201,\N,21,63.221751,27.6957845229,2018-05-09,2018-05-09,openbmap
517096545,46026295,244,91,HSPA,7201,\N,6,63.323967035,27.741414615,2018-05-09,2018-05-09,openbmap
517096546,46024127,244,91,LTE,7202,\N,6,62.830042495,30.1861508,2018-12-23,2017-06-12,openbmap
"517096547,46024127,244,91,""HSPA,HSPA+"",7202,\N,405,62.8285721326,30.1835179562,2018-12-24,2016-07-30,openbmap"
517096548,46024128,244,91,LTE,7202,\N,6,62.83047287,30.19618042,2018-11-17,2017-10-20,openbmap
"517096549,46024128,244,91,""HSPA,HSPA+"",7202,\N,345,62.8323173938,30.1925732328,2018-11-17,2016-07-30,openbmap"
"517096550,46024131,244,91,""HSPA,HSPA+"",7202,\N,546,62.8100195748,30.3559400684,2018-10-14,2017-03-05,openbmap"
"517096551,46024132,244,91,""HSPA,HSPA+"",7202,\N,72,62.7037433833,30.0258070448,2018-07-22,2016-08-29,openbmap"
517096552,46024133,244,91,LTE,7202,\N,9,62.8175226367,30.17142504,2018-09-22,2018-07-29,openbmap
"517096553,46024133,244,91,""HSPA,HSPA+"",7202,\N,1155,62.8417844839,30.1940437227,2018-12-24,2016-08-23,openbmap"
517096554,46024134,244,91,LTE,7202,\N,3,62.79487795,30.42422251,2017-03-05,2017-03-05,openbmap
"517096555,46024134,244,91,""HSPA,HSPA+"",7202,\N,1677,62.8328475372,30.4118158178,2018-10-14,2017-03-05,openbmap"
"517096556,46024135,244,91,""HSPA,HSPA+"",7202,\N,24,62.6719509143,29.9581808757,2018-07-22,2018-07-22,openbmap"
517096557,46024136,244,91,LTE,7202,\N,3,62.85992161,30.19683244,2018-06-15,2018-06-15,openbmap
"517096558,46024136,244,91,""HSUPA,HSPA,HSPA+"",7202,\N,1137,62.8447106342,30.1965436654,2018-12-24,2016-07-30,openbmap"
517096559,46024149,244,91,LTE,7202,\N,6,62.8009493,30.115057195,2018-07-28,2016-07-30,openbmap
"517096560,46024149,244,91,""HSPA,HSPA+"",7202,\N,474,62.8422546527,30.3079846295,2018-10-14,2016-07-30,openbmap"
"517096561,46024150,244,91,""HSPA,HSPA+"",7202,\N,273,62.7719891757,30.0545473213,2018-10-14,2016-07-30,openbmap"
517096562,46024152,244,91,LTE,7202,\N,3,62.80348905,30.12285472,2017-07-28,2017-07-28,openbmap
"517096563,46024152,244,91,""HSPA,HSPA+"",7202,\N,255,62.8401873583,30.2821563193,2018-10-24,2016-12-25,openbmap"
517096564,46024153,244,91,LTE,7202,\N,3,62.75740542,30.02891339,2018-06-15,2018-06-15,openbmap
"517096565,46024153,244,91,""HSPA,HSPA+"",7202,\N,243,62.771254331,30.0512630811,2018-10-14,2018-06-15,openbmap"
517096566,46024155,244,91,LTE,7202,\N,12,62.8662443075,30.19623061,2017-09-23,2016-10-22,openbmap
"517096567,46024155,244,91,""HSPA,HSPA+"",7202,\N,2484,62.8630689227,30.2113111735,2018-12-23,2016-07-30,openbmap"
"517096568,46024157,244,91,""HSPA,HSPA+"",7202,\N,24,63.0355430257,30.1025568443,2018-06-22,2016-09-24,openbmap"
517096569,46024158,244,91,LTE,7202,\N,3,62.86981135,30.20173473,2018-07-21,2018-07-21,openbmap
"517096570,46024158,244,91,""HSPA,HSPA+"",7202,\N,2322,62.8560829331,30.2408251235,2018-12-24,2016-07-30,openbmap"
"517096571,46024160,244,91,""HSPA,HSPA+"",7202,\N,168,63.0293778589,30.0861465992,2018-09-22,2017-05-20,openbmap"
517096572,46024186,244,91,LTE,7202,\N,3,63.13790377,30.69868893,2018-07-04,2018-07-04,openbmap
517096573,46024186,244,91,HSPA,7202,\N,48,63.1399373181,30.6882308725,2018-07-04,2018-07-04,openbmap
517096574,46024210,244,91,LTE,7202,\N,3,62.55923643,30.17324194,2017-04-29,2017-04-29,openbmap
"517096575,46024210,244,91,""HSPA,HSPA+"",7202,\N,18,62.560161075,30.1681413967,2017-04-29,2017-04-29,openbmap"
517096576,46024388,244,91,LTE,7202,\N,3,62.74024057,29.98775415,2017-07-29,2017-07-29,openbmap
"517096577,46024388,244,91,""HSPA,HSPA+"",7202,\N,183,62.745783935,29.9997877214,2017-07-29,2017-07-08,openbmap"
517096578,46024389,244,91,LTE,7202,\N,3,62.70462299,29.89002308,2018-08-11,2018-08-11,openbmap
"517096579,46024389,244,91,""HSPA,HSPA+"",7202,\N,771,62.718798884,29.9280263403,2018-10-14,2016-07-30,openbmap"
"517096580,46024391,244,91,""HSPA,HSPA+"",7202,\N,339,62.7494095575,30.008463648,2018-10-14,2016-07-30,openbmap"
"517096581,46024392,244,91,""HSPA,HSPA+"",7202,\N,192,62.7153673254,29.9563061126,2018-10-14,2016-07-30,openbmap"
"517096582,46024456,244,91,""HSPA,HSPA+"",7202,\N,12,63.0455806125,28.39811504,2018-05-10,2018-05-10,openbmap"
517096583,46024474,244,91,LTE,7202,\N,3,63.0426954,28.39863537,2018-05-10,2018-05-10,openbmap
517096584,46024474,244,91,HSPA,7202,\N,9,63.0448332,28.3981659867,2018-05-10,2018-05-10,openbmap
517096585,46024603,244,91,LTE,7202,\N,12,63.08620421,30.0599484075,2018-09-22,2016-09-24,openbmap
"517096586,46024603,244,91,""HSPA,HSPA+"",7202,\N,363,63.0824375681,30.0794627702,2018-09-22,2016-09-24,openbmap"
517096587,46024605,244,91,LTE,7202,\N,12,63.040112405,30.107477335,2018-06-22,2017-04-28,openbmap
"517096588,46024605,244,91,""HSPA,HSPA+"",7202,\N,1032,63.0389395601,30.1118881206,2018-09-22,2016-08-29,openbmap"
"517096589,46024700,244,91,""HSPA,HSPA+"",7202,\N,618,62.8871506339,30.3001361777,2018-12-23,2017-06-11,openbmap"
"517096590,46024701,244,91,""HSPA,HSPA+"",7202,\N,672,63.0175528158,30.4937269565,2018-07-04,2018-07-04,openbmap"
"517096591,46024763,244,91,""HSPA,HSPA+"",7202,\N,921,63.0842120678,30.0116285663,2018-09-22,2016-08-29,openbmap"
517096592,46024766,244,91,LTE,7202,\N,6,63.10551513,30.013357945,2016-09-24,2016-08-29,openbmap
"517096593,46024766,244,91,""HSPA,HSPA+"",7202,\N,309,63.0786438788,30.020420898,2017-09-23,2016-08-29,openbmap"
517096594,46024961,244,91,LTE,7202,\N,6,62.84311671,30.19511986,2018-06-22,2018-06-22,openbmap
"517096595,46024961,244,91,""HSPA,HSPA+"",7202,\N,468,62.8179588321,30.1733619801,2018-12-24,2016-08-23,openbmap"
"517096596,46024962,244,91,""HSPA,HSPA+"",7202,\N,102,62.7929998659,30.1620996369,2017-06-24,2017-06-24,openbmap"
517096597,46024963,244,91,GSM,7202,\N,3,62.79588311,30.09451902,2017-06-24,2017-06-24,openbmap
"517096598,46024963,244,91,""HSPA,HSPA+"",7202,\N,456,62.7983582322,30.1134880686,2018-10-14,2016-08-29,openbmap"
517096599,46024964,244,91,LTE,7202,\N,6,62.81556842,30.180736555,2017-12-25,2017-06-11,openbmap
